Letterboxd URI,Title,Year,imdb,tmdb
/film/jay-and-silent-bob-strike-back/,Jay and Silent Bob Strike Back,2001,tt0261392,2294
/film/the-league-of-extraordinary-gentlemen/,The League of Extraordinary Gentlemen,2003,tt0311429,8698
/film/george-of-the-jungle/,George of the Jungle,1997,tt0119190,10603
/film/the-smurfs/,The Smurfs,2011,tt0472181,41513
/film/vacation-2015/,Vacation,2015,tt1524930,296099
/film/what-women-want/,What Women Want,2000,tt0207201,3981
/film/safety-last/,Safety Last!,1923,tt0014429,22596
/film/the-5th-wave/,The 5th Wave,2016,tt2304933,299687
/film/patriots-day/,Patriots Day,2016,tt4572514,388399
/film/resident-evil-afterlife/,Resident Evil: Afterlife,2010,tt1220634,35791
/film/home-alone-3/,Home Alone 3,1997,tt0119303,9714
/film/viridiana/,Viridiana,1961,tt0055601,4497
/film/petes-dragon-2016/,Pete's Dragon,2016,tt2788732,294272
/film/fracture/,Fracture,2007,tt0488120,6145
/film/dude-wheres-my-car/,"Dude, Where's My Car?",2000,tt0242423,8859
/film/blended/,Blended,2014,tt1086772,232672
/film/doctor-dolittle-1998/,Doctor Dolittle,1998,tt0118998,3050
/film/the-number-23/,The Number 23,2007,tt0481369,3594
/film/antiporno/,Antiporno,2016,tt5973032,414770
/film/spies-in-disguise/,Spies in Disguise,2019,tt5814534,431693
/film/rough-night/,Rough Night,2017,tt4799050,397422
/film/the-mummy-tomb-of-the-dragon-emperor/,The Mummy: Tomb of the Dragon Emperor,2008,tt0859163,1735
/film/escape-plan/,Escape Plan,2013,tt1211956,107846
/film/the-magnificent-seven/,The Magnificent Seven,1960,tt0054047,966
/film/the-jerk/,The Jerk,1979,tt0079367,6471
/film/shooter/,Shooter,2007,tt0822854,7485
/film/identity-thief/,Identity Thief,2013,tt2024432,109431
/film/a-matter-of-life-and-death/,A Matter of Life and Death,1946,tt0038733,28162
/film/the-green-inferno/,The Green Inferno,2013,tt2403021,171424
/film/rambo/,Rambo,2008,tt0462499,7555
/film/pokemon-the-first-movie-mewtwo-strikes-back/,Pokémon: The First Movie - Mewtwo Strikes Back,1998,tt0190641,10228
/film/the-leopard/,The Leopard,1963,tt0057091,1040
/film/another-earth/,Another Earth,2011,tt1549572,55420
/film/spenser-confidential/,Spenser Confidential,2020,tt8629748,581600
/film/movie-43/,Movie 43,2013,tt1333125,87818
/film/paris-je-taime/,"Paris, Je T'Aime",2006,tt0401711,2266
/film/professor-marston-and-the-wonder-women/,Professor Marston and the Wonder Women,2017,tt6133130,420622
/film/the-hot-chick/,The Hot Chick,2002,tt0302640,11852
/film/things-to-come-2016/,Things to Come,2016,tt4120176,374465
/film/the-informant-2009/,The Informant!,2009,tt1130080,11323
/film/the-time-travelers-wife/,The Time Traveler's Wife,2009,tt0452694,24420
/film/berberian-sound-studio/,Berberian Sound Studio,2012,tt1833844,116811
/film/white-men-cant-jump/,White Men Can't Jump,1992,tt0105812,10158
/film/the-break-up/,The Break-Up,2006,tt0452594,9767
/film/shane/,Shane,1953,tt0046303,3110
/film/crimson-tide/,Crimson Tide,1995,tt0112740,8963
/film/celeste-jesse-forever/,Celeste & Jesse Forever,2012,tt1405365,84184
/film/freddy-got-fingered/,Freddy Got Fingered,2001,tt0240515,13166
/film/southland-tales/,Southland Tales,2006,tt0405336,4723
/film/alps/,Alps,2011,tt1859446,81857
/film/batman-1966/,Batman,1966,tt0060153,2661
/film/just-friends/,Just Friends,2005,tt0433400,10033
/film/when-we-first-met/,When We First Met,2018,tt5783956,433310
/film/fun-with-dick-and-jane-1996/,Fun with Dick and Jane,2005,tt0369441,7552
/film/bad-taste/,Bad Taste,1987,tt0092610,9964
/film/birds-of-passage-2018/,Birds of Passage,2018,tt6386748,438146
/film/the-driver/,The Driver,1978,tt0077474,2153
/film/the-quick-and-the-dead-1995/,The Quick and the Dead,1995,tt0114214,12106
/film/star-trek-iv-the-voyage-home/,Star Trek IV: The Voyage Home,1986,tt0092007,168
/film/jaws-2/,Jaws 2,1978,tt0077766,579
/film/lethal-weapon-3/,Lethal Weapon 3,1992,tt0104714,943
/film/47-ronin-2013/,47 Ronin,2013,tt1335975,64686
/film/beverly-hills-cop-ii/,Beverly Hills Cop II,1987,tt0092644,96
/film/i-stand-alone/,I Stand Alone,1998,tt0157016,1567
/film/redline/,Redline,2009,tt1483797,71883
/film/red-2/,RED 2,2013,tt1821694,146216
/film/scooby-doo-on-zombie-island/,Scooby-Doo on Zombie Island,1998,tt0166792,13151
/film/the-parallax-view/,The Parallax View,1974,tt0071970,17365
/film/good-burger/,Good Burger,1997,tt0119215,14817
/film/the-italian-job/,The Italian Job,1969,tt0064505,10536
/film/we-are-who-we-are/,We Are Who We Are,2020,tt9848536,88713
/film/my-beautiful-laundrette/,My Beautiful Laundrette,1985,tt0091578,11240
/film/the-brothers-grimm/,The Brothers Grimm,2005,tt0355295,4442
/film/summer-of-85/,Summer of 85,2020,tt10457128,659959
/film/point-blank/,Point Blank,1967,tt0062138,26039
/film/the-lost-weekend/,The Lost Weekend,1945,tt0037884,28580
/film/i-am-love/,I Am Love,2009,tt1226236,41110
/film/the-grudge-2020/,The Grudge,2020,tt3612126,465086
/film/rambo-iii/,Rambo III,1988,tt0095956,1370
/film/wild-rose-2018/,Wild Rose,2018,tt5117428,482981
/film/jason-goes-to-hell-the-final-friday/,Jason Goes to Hell: The Final Friday,1993,tt0107254,10285
/film/xxx/,xXx,2002,tt0295701,7451
/film/seed-of-chucky/,Seed of Chucky,2004,tt0387575,11249
/film/gullivers-travels-2010/,Gulliver's Travels,2010,tt1320261,38745
/film/the-discovery/,The Discovery,2017,tt5155780,376134
/film/starred-up/,Starred Up,2013,tt2567712,209276
/film/no-2012/,No,2012,tt2059255,110398
/film/kuroneko/,Kuroneko,1968,tt0122136,40149
/film/kiss-me-deadly/,Kiss Me Deadly,1955,tt0048261,18030
/film/the-change-up/,The Change-Up,2011,tt1488555,49520
/film/vincent/,Vincent,1982,tt0084868,32085
/film/the-last-detail/,The Last Detail,1973,tt0070290,14886
/film/capone-2020/,Capone,2020,tt6199572,429422
/film/the-stuff/,The Stuff,1985,tt0090094,18502
/film/something-wild/,Something Wild,1986,tt0091983,11300
/film/the-other-boleyn-girl/,The Other Boleyn Girl,2008,tt0467200,12184
/film/sid-nancy/,Sid & Nancy,1986,tt0091954,14924
/film/the-idiots/,The Idiots,1998,tt0154421,452
/film/shes-out-of-my-league/,She's Out of My League,2010,tt0815236,34016
/film/about-elly/,About Elly,2009,tt1360860,37181
/film/bewitched-2005/,Bewitched,2005,tt0374536,9722
/film/thats-my-boy-2012/,That's My Boy,2012,tt1232200,87428
/film/the-rescuers-down-under/,The Rescuers Down Under,1990,tt0100477,11135
/film/the-iron-lady/,The Iron Lady,2011,tt1007029,71688
/film/logans-run/,Logan's Run,1976,tt0074812,10803
/film/gods-of-egypt/,Gods of Egypt,2016,tt2404233,205584
/film/as-tears-go-by/,As Tears Go By,1988,tt0096461,24163
/film/the-housemaid/,The Housemaid,1960,tt0150980,42506
/film/luce/,Luce,2019,tt7616148,492616
/film/waiting-for-guffman/,Waiting for Guffman,1996,tt0118111,16448
/film/bean/,Bean,1997,tt0118689,1281
/film/a-most-wanted-man/,A Most Wanted Man,2014,tt1972571,157849
/film/unknown-2011/,Unknown,2011,tt1401152,48138
/film/to-rome-with-love/,To Rome with Love,2012,tt1859650,81836
/film/cameraperson/,Cameraperson,2016,tt5375040,376534
/film/love-streams/,Love Streams,1984,tt0087644,52109
/film/seven-years-in-tibet/,Seven Years in Tibet,1997,tt0120102,978
/film/trolls-world-tour/,Trolls World Tour,2020,tt6587640,446893
/film/sputnik-2020/,Sputnik,2020,tt11905962,594718
/film/the-wicker-man-2006/,The Wicker Man,2006,tt0450345,9708
/film/the-full-monty/,The Full Monty,1997,tt0119164,9427
/film/v-h-s-2/,V/H/S/2,2013,tt2450186,159117
/film/oasis/,Oasis,2002,tt0320193,26955
/film/the-chronicles-of-riddick/,The Chronicles of Riddick,2004,tt0296572,2789
/film/pontypool/,Pontypool,2008,tt1226681,23963
/film/premium-rush/,Premium Rush,2012,tt1547234,49526
/film/the-limey/,The Limey,1999,tt0165854,10388
/film/the-stepford-wives/,The Stepford Wives,1975,tt0073747,12223
/film/dogman-2018/,Dogman,2018,tt6768578,483184
/film/working-girl/,Working Girl,1988,tt0096463,3525
/film/riddick/,Riddick,2013,tt1411250,87421
/film/jackass-presents-bad-grandpa/,Jackass Presents: Bad Grandpa,2013,tt3063516,208134
/film/that-obscure-object-of-desire/,That Obscure Object of Desire,1977,tt0075824,5781
/film/eragon/,Eragon,2006,tt0449010,2486
/film/the-wrong-missy/,The Wrong Missy,2020,tt9619798,582596
/film/childs-play-3/,Child's Play 3,1991,tt0103956,11187
/film/the-host-2013/,The Host,2013,tt1517260,72710
/film/the-cook-the-thief-his-wife-her-lover/,"The Cook, the Thief, His Wife & Her Lover",1989,tt0097108,7452
/film/a-million-ways-to-die-in-the-west/,A Million Ways to Die in the West,2014,tt2557490,188161
/film/near-dark/,Near Dark,1987,tt0093605,11879
/film/godzilla-1998/,Godzilla,1998,tt0120685,929
/film/escape-from-alcatraz/,Escape From Alcatraz,1979,tt0079116,10734
/film/the-mask-of-zorro/,The Mask of Zorro,1998,tt0120746,9342
/film/mystery-train/,Mystery Train,1989,tt0097940,11305
/film/ugetsu/,Ugetsu,1953,tt0046478,14696
/film/faces-places/,Faces Places,2017,tt5598102,451995
/film/two-days-one-night/,"Two Days, One Night",2014,tt2737050,221902
/film/onibaba/,Onibaba,1964,tt0058430,3763
/film/big-time-adolescence/,Big Time Adolescence,2019,tt3824648,539617
/film/animal-house/,Animal House,1978,tt0077975,8469
/film/dick-johnson-is-dead/,Dick Johnson Is Dead,2020,tt11394180,653574
/film/the-exterminating-angel/,The Exterminating Angel,1962,tt0056732,29264
/film/one-hour-photo/,One Hour Photo,2002,tt0265459,9357
/film/tomorrow-never-dies/,Tomorrow Never Dies,1997,tt0120347,714
/film/the-new-world/,The New World,2005,tt0402399,11400
/film/the-dark-crystal/,The Dark Crystal,1982,tt0083791,11639
/film/the-void-2016/,The Void,2016,tt4255304,378018
/film/detachment/,Detachment,2011,tt1683526,74308
/film/hannah-and-her-sisters/,Hannah and Her Sisters,1986,tt0091167,5143
/film/kingdom-of-heaven/,Kingdom of Heaven,2005,tt0320661,1495
/film/body-double/,Body Double,1984,tt0086984,11507
/film/the-witches/,The Witches,1990,tt0100944,10166
/film/unbroken/,Unbroken,2014,tt1809398,227306
/film/i-am-mother/,I Am Mother,2019,tt6292852,505948
/film/missing-link-2019/,Missing Link,2019,tt6348138,458253
/film/sin-city-a-dame-to-kill-for/,Sin City: A Dame to Kill For,2014,tt0458481,189
/film/clash-of-the-titans-2010/,Clash of the Titans,2010,tt0800320,18823
/film/gangster-squad/,Gangster Squad,2013,tt1321870,82682
/film/ghost-dog-the-way-of-the-samurai/,Ghost Dog: The Way of the Samurai,1999,tt0165798,4816
/film/super-2010/,Super,2010,tt1512235,45132
/film/equilibrium/,Equilibrium,2002,tt0238380,7299
/film/3-women/,3 Women,1977,tt0075612,41662
/film/the-devils/,The Devils,1971,tt0066993,31767
/film/all-the-money-in-the-world/,All the Money in the World,2017,tt5294550,446791
/film/the-wolf-of-snow-hollow/,The Wolf of Snow Hollow,2020,tt11140488,652004
/film/she-dies-tomorrow/,She Dies Tomorrow,2020,tt11614912,664297
/film/filth/,Filth,2013,tt1450321,85889
/film/shadow-of-a-doubt/,Shadow of a Doubt,1943,tt0036342,21734
/film/water-lilies/,Water Lilies,2007,tt0869977,10818
/film/kwaidan/,Kwaidan,1964,tt0058279,30959
/film/heaven-knows-what/,Heaven Knows What,2014,tt3687186,285024
/film/identity/,Identity,2003,tt0309698,2832
/film/blair-witch/,Blair Witch,2016,tt1540011,351211
/film/blades-of-glory/,Blades of Glory,2007,tt0445934,9955
/film/shes-gotta-have-it/,She's Gotta Have It,1986,tt0091939,27995
/film/robocop-2014/,RoboCop,2014,tt1234721,97020
/film/star-wars-the-clone-wars/,Star Wars: The Clone Wars,2008,tt1185834,12180
/film/last-action-hero/,Last Action Hero,1993,tt0107362,9593
/film/bernie-2011/,Bernie,2011,tt1704573,92591
/film/the-island-2005/,The Island,2005,tt0399201,1635
/film/unpregnant/,Unpregnant,2020,tt10556022,632666
/film/friday-the-13th-the-final-chapter/,Friday the 13th: The Final Chapter,1984,tt0087298,9730
/film/john-carter/,John Carter,2012,tt0401729,49529
/film/black-narcissus/,Black Narcissus,1947,tt0039192,16391
/film/demolition-man/,Demolition Man,1993,tt0106697,9739
/film/lawless/,Lawless,2012,tt1212450,82633
/film/friday/,Friday,1995,tt0113118,10634
/film/the-stanford-prison-experiment/,The Stanford Prison Experiment,2015,tt0420293,308032
/film/sexy-beast/,Sexy Beast,2000,tt0203119,11826
/film/biutiful/,Biutiful,2010,tt1164999,45958
/film/cronos/,Cronos,1993,tt0104029,11655
/film/field-of-dreams/,Field of Dreams,1989,tt0097351,2323
/film/boys-state/,Boys State,2020,tt11095742,653723
/film/commando/,Commando,1985,tt0088944,10999
/film/to-die-for/,To Die For,1995,tt0114681,577
/film/27-dresses/,27 Dresses,2008,tt0988595,6557
/film/cannibal-holocaust/,Cannibal Holocaust,1980,tt0078935,8689
/film/atlantics-2019/,Atlantics,2019,tt10199586,496967
/film/rocky-balboa/,Rocky Balboa,2006,tt0479143,1246
/film/private-life-2018/,Private Life,2018,tt5536610,458342
/film/wall-street/,Wall Street,1987,tt0094291,10673
/film/the-hustle-2019/,The Hustle,2019,tt1298644,449562
/film/amarcord/,Amarcord,1973,tt0071129,7857
/film/flubber/,Flubber,1997,tt0119137,9574
/film/funny-face/,Funny Face,1957,tt0050419,13320
/film/ali-fear-eats-the-soul/,Ali: Fear Eats the Soul,1974,tt0071141,216
/film/reality-bites/,Reality Bites,1994,tt0110950,2788
/film/mortal-kombat/,Mortal Kombat,1995,tt0113855,9312
/film/the-innocents/,The Innocents,1961,tt0055018,16372
/film/the-phantom-of-the-opera-2004/,The Phantom of the Opera,2004,tt0293508,9833
/film/killer-klowns-from-outer-space/,Killer Klowns from Outer Space,1988,tt0095444,16296
/film/the-man-who-shot-liberty-valance/,The Man Who Shot Liberty Valance,1962,tt0056217,11697
/film/batman-the-killing-joke-2016/,Batman: The Killing Joke,2016,tt4853102,382322
/film/the-producers/,The Producers,1967,tt0063462,30197
/film/the-burbs/,The 'Burbs,1989,tt0096734,11974
/film/hot-tub-time-machine/,Hot Tub Time Machine,2010,tt1231587,23048
/film/greyhound/,Greyhound,2020,tt6048922,516486
/film/polytechnique/,Polytechnique,2009,tt1194238,22302
/film/certain-women/,Certain Women,2016,tt4468634,340487
/film/air-force-one/,Air Force One,1997,tt0118571,9772
/film/jeepers-creepers/,Jeepers Creepers,2001,tt0263488,8922
/film/bruno/,Brüno,2009,tt0889583,18480
/film/army-of-shadows/,Army of Shadows,1969,tt0064040,15383
/film/the-walk-2015/,The Walk,2015,tt3488710,285783
/film/american-ultra/,American Ultra,2015,tt3316948,261392
/film/true-history-of-the-kelly-gang/,True History of the Kelly Gang,2019,tt4844140,501395
/film/big-fat-liar/,Big Fat Liar,2002,tt0265298,11870
/film/chi-raq/,Chi-Raq,2015,tt4594834,340275
/film/he-got-game/,He Got Game,1998,tt0124718,9469
/film/john-dies-at-the-end/,John Dies at the End,2012,tt1783732,75761
/film/mr-holmes/,Mr. Holmes,2015,tt3168230,280996
/film/byzantium/,Byzantium,2012,tt1531901,102780
/film/days-of-thunder/,Days of Thunder,1990,tt0099371,2119
/film/transporter-2/,Transporter 2,2005,tt0388482,9335
/film/the-panic-in-needle-park/,The Panic in Needle Park,1971,tt0067549,27554
/film/the-pirates-in-an-adventure-with-scientists/,The Pirates! In an Adventure with Scientists!,2012,tt1430626,72197
/film/the-willoughbys/,The Willoughbys,2020,tt5206260,560044
/film/howard-the-duck/,Howard the Duck,1986,tt0091225,10658
/film/chitty-chitty-bang-bang/,Chitty Chitty Bang Bang,1968,tt0062803,11708
/film/poltergeist-2015/,Poltergeist,2015,tt1029360,243688
/film/sightseers/,Sightseers,2012,tt2023690,117974
/film/death-race/,Death Race,2008,tt0452608,10483
/film/living-in-oblivion/,Living in Oblivion,1995,tt0113677,9071
/film/state-of-play/,State of Play,2009,tt0473705,16995
/film/tango-cash/,Tango & Cash,1989,tt0098439,9618
/film/red-riding-hood-2011/,Red Riding Hood,2011,tt1486185,49730
/film/germany-year-zero/,Germany Year Zero,1948,tt0039417,8016
/film/who-killed-captain-alex/,Who Killed Captain Alex?,2010,tt1813757,316776
/film/bug-2006/,Bug,2006,tt0470705,12526
/film/rock-of-ages/,Rock of Ages,2012,tt1336608,80585
/film/the-house-2017/,The House,2017,tt4481514,345914
/film/chimes-at-midnight/,Chimes at Midnight,1965,tt0059012,986
/film/housebound/,Housebound,2014,tt3504048,253306
/film/im-your-woman/,I'm Your Woman,2020,tt10243992,643612
/film/jack-ryan-shadow-recruit/,Jack Ryan: Shadow Recruit,2014,tt1205537,137094
/film/prom-night/,Prom Night,1980,tt0081383,36599
/film/99-homes/,99 Homes,2014,tt2891174,283235
/film/a-touch-of-sin/,A Touch of Sin,2013,tt2852400,187022
/film/a-bay-of-blood/,A Bay of Blood,1971,tt0067656,5486
/film/wolf-creek/,Wolf Creek,2005,tt0416315,9885
/film/performance/,Performance,1970,tt0066214,26606
/film/martin/,Martin,1977,tt0077914,26517
/film/shoot-em-up/,Shoot 'Em Up,2007,tt0465602,4141
/film/all-dogs-go-to-heaven/,All Dogs Go to Heaven,1989,tt0096787,11497
/film/i-still-know-what-you-did-last-summer/,I Still Know What You Did Last Summer,1998,tt0130018,3600
/film/gaga-five-foot-two/,Gaga: Five Foot Two,2017,tt7291268,472424
/film/the-burning-1981/,The Burning,1981,tt0082118,24124
/film/the-book-of-henry/,The Book of Henry,2017,tt4572792,382614
/film/any-given-sunday/,Any Given Sunday,1999,tt0146838,9563
/film/nowhere-boy/,Nowhere Boy,2009,tt1266029,33511
/film/planet-earth-ii/,Planet Earth II,2016,tt5491994,68595
/film/code-unknown/,Code Unknown,2000,tt0216625,30970
/film/the-phantom-of-the-opera/,The Phantom of the Opera,1925,tt0016220,964
/film/kingpin/,Kingpin,1996,tt0116778,11543
/film/heavy-metal/,Heavy Metal,1981,tt0082509,11827
/film/chemical-hearts/,Chemical Hearts,2020,tt5843876,621013
/film/bamboozled/,Bamboozled,2000,tt0215545,24664
/film/star-trek-vi-the-undiscovered-country/,Star Trek VI: The Undiscovered Country,1991,tt0102975,174
/film/hot-shots/,Hot Shots!,1991,tt0102059,9595
/film/pauline-at-the-beach/,Pauline at the Beach,1983,tt0086087,10293
/film/waiting/,Waiting...,2005,tt0348333,7553
/film/daybreakers/,Daybreakers,2009,tt0433362,19901
/film/hardcore/,Hardcore,1979,tt0079271,42172
/film/the-killers/,The Killers,1946,tt0038669,14638
/film/failure-to-launch/,Failure to Launch,2006,tt0427229,6877
/film/sneakers/,Sneakers,1992,tt0105435,2322
/film/st-elmos-fire/,St. Elmo's Fire,1985,tt0090060,11557
/film/epic/,Epic,2013,tt0848537,116711
/film/hell-fest/,Hell Fest,2018,tt1999890,429476
/film/pandorum/,Pandorum,2009,tt1188729,19898
/film/pompeii/,Pompeii,2014,tt1921064,76649
/film/the-ladykillers/,The Ladykillers,1955,tt0048281,5506
/film/shaft/,Shaft,1971,tt0067741,482
/film/cant-buy-me-love/,Can't Buy Me Love,1987,tt0092718,12919
/film/the-king-of-kong-a-fistful-of-quarters/,The King of Kong: A Fistful of Quarters,2007,tt0923752,13958
/film/adventures-in-babysitting/,Adventures in Babysitting,1987,tt0092513,14367
/film/shanghai-knights/,Shanghai Knights,2003,tt0300471,6038
/film/exam/,Exam,2009,tt1258197,29917
/film/smokin-aces/,Smokin' Aces,2006,tt0475394,7516
/film/nocturama/,Nocturama,2016,tt4795546,380623
/film/the-losers/,The Losers,2010,tt0480255,34813
